stations,id_bss,code_stations,date,vigilance,alerte,alerte_renforcee,crise
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-01-01,140.23999999999998,139.87,139.68,139.53
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-02-01,140.18,139.85000000000002,139.68,139.54
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-03-01,140.13,139.84,139.69,139.57
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-04-01,140.01,139.72,139.58,139.45000000000002
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-05-01,139.96,139.54,139.33,139.15
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-06-01,139.64,139.25,139.05,138.88000000000002
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-07-01,139.08,138.76,138.6,138.46
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-08-01,139.07,138.86,138.75,138.66
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-09-01,139.53,139.16,138.97,138.81
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-10-01,139.8,139.41,139.20999999999998,139.04
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-11-01,140.23,139.76999999999998,139.53,139.33
PUITS - AEP (GRANE - BRGM 26) - BSH,BSS001ZWVW,08423X0067/PZ,2025-12-01,140.31,139.86,139.62,139.43
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-01-01,152.1,151.86,151.73,151.62
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-02-01,152.05,151.8,151.67,151.56
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-03-01,152.04,151.82000000000002,151.70999999999998,151.62
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-04-01,152.07,151.87,151.76999999999998,151.68
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-05-01,152.09,151.85000000000002,151.73,151.63
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-06-01,151.96,151.75,151.63,151.54
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-07-01,151.76999999999998,151.6,151.51,151.43
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-08-01,151.62,151.41,151.31,151.22
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-09-01,151.64,151.35000000000002,151.2,151.08
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-10-01,151.73999999999998,151.43,151.26999999999998,151.14
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-11-01,152.03,151.68,151.49,151.34
PIEZOMETRE - CHAMP CAPTANT (EURRE - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-12-01,152.12,151.78,151.59,151.44
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-01-01,96.63,96.21000000000001,95.98,95.8
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-02-01,96.57,96.11999999999999,95.88,95.69
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-03-01,96.56,96.19,96,95.84
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-04-01,96.56,96.28,96.13,96
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-05-01,96.61999999999999,96.28,96.11,95.96000000000001
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-06-01,96.48,96.13,95.94000000000001,95.79
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-07-01,96.11,95.76,95.58,95.43
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-08-01,95.79,95.38,95.16999999999999,94.99000000000001
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-09-01,95.88,95.57,95.41000000000001,95.28
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-10-01,96.1,95.76,95.58,95.44000000000001
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-11-01,96.7,96.11999999999999,95.82,95.57
PIEZOMETRE - SILO (LIVRON SUR DROME - BRGM 26) - BSH,BSS001ZWSA,08422X0191/F2,2025-12-01,96.73,96.21000000000001,95.94000000000001,95.72
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-01-01,94.4,94.22,94.13,94.05
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-02-01,94.41000000000001,94.21000000000001,94.11,94.02
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-03-01,94.41000000000001,94.22,94.11999999999999,94.04
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-04-01,94.42,94.26,94.16999999999999,94.1
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-05-01,94.4,94.22,94.11999999999999,94.05
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-06-01,94.26,94.1,94.01,93.94000000000001
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-07-01,94.08,93.9,93.81,93.73
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-08-01,94.04,93.88,93.8,93.72
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-09-01,94.16,94,93.92,93.85
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-10-01,94.28,94.11,94.02,93.94000000000001
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-11-01,94.46000000000001,94.22,94.1,93.99000000000001
PIEZOMETRE - AUTOROUTE (LORIOL SUR DROME - BRGM 26) - BSH,BSS001ZWRZ,08422X0190/F1,2025-12-01,94.44000000000001,94.23,94.11,94.02
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-01-01,386.78,386.69,386.65000000000003,386.61
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-02-01,386.78999999999996,386.71999999999997,386.68,386.64000000000004
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-03-01,386.81,386.75,386.71999999999997,386.7
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-04-01,386.82,386.76,386.71999999999997,386.69
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-05-01,386.82,386.77,386.74,386.71
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-06-01,386.78999999999996,386.72999999999996,386.7,386.67
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-07-01,386.71999999999997,386.66,386.62,386.6
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-08-01,386.65000000000003,386.58,386.54,386.52
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-09-01,386.61,386.53,386.48999999999995,386.45
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-10-01,386.65000000000003,386.53,386.47999999999996,386.42999999999995
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-11-01,386.72999999999996,386.6,386.53,386.47999999999996
PIEZOMETRE - LE PERTHUIS (SAOU - BRGM 26) - BSH,BSS001ZXRQ,08435X0010/NO8,2025-12-01,386.77,386.64000000000004,386.57,386.52
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-01-01,107.22,107.04,106.95,106.86999999999999
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-02-01,107.3,107.14999999999999,107.06,107
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-03-01,107.22,107.03,106.93,106.85
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-04-01,107.11,106.93,106.83,106.76
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-05-01,107,106.75,106.61999999999999,106.51
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-06-01,106.8,106.54,106.4,106.29
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-07-01,106.56,106.4,106.31,106.24000000000001
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-08-01,106.5,106.33,106.23,106.16
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-09-01,106.55,106.32,106.19,106.09
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-10-01,106.63,106.36999999999999,106.23,106.11
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-11-01,107.06,106.61999999999999,106.39,106.2
PIEZOMETRE - FIN DE ROUTE(SAINT-MARCEL-LES-SAUZET - BRGM 26),BSS002ASXP,08662X0408/F,2025-12-01,107.21000000000001,106.8,106.59,106.42
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-01-01,409.95,409.71999999999997,409.59,409.48999999999995
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-02-01,409.91999999999996,409.71999999999997,409.62,409.53
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-03-01,409.88,409.66,409.55,409.45
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-04-01,409.91999999999996,409.72999999999996,409.63,409.54
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-05-01,409.9,409.72999999999996,409.65000000000003,409.58
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-06-01,409.78,409.62,409.54,409.47999999999996
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-07-01,409.64000000000004,409.47999999999996,409.39,409.33
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-08-01,409.51,409.37,409.28999999999996,409.21999999999997
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-09-01,409.5,409.33,409.24,409.17
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-10-01,409.67,409.4,409.26,409.15000000000003
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-11-01,409.95,409.66,409.51,409.38
PIEZOMETRE - AYGUES ASTAUD (PLAISIANS - BRGM 26) - BSH,BSS002CPGU,09153X0024/S,2025-12-01,409.96999999999997,409.71,409.57,409.46
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-01-01,242.7,242.02,241.67,241.38000000000002
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-02-01,242.75,242.07,241.72,241.43
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-03-01,242.79,242.17,241.84,241.58
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-04-01,242.73999999999998,242.23999999999998,241.97,241.76
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-05-01,242.85000000000002,242.44,242.23,242.06
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-06-01,242.57,242.14,241.91,241.73
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-07-01,242.03,241.5,241.22,240.99
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-08-01,241.57,241.09,240.85000000000002,240.64
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-09-01,241.55,241.10999999999999,240.88000000000002,240.69
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-10-01,241.9,241.39000000000001,241.13,240.91
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-11-01,242.46,241.9,241.60999999999999,241.36
Puits - Verger [Nyons],BSS002BPXV,08915X0026/PZ,2025-12-01,242.67,241.96,241.58,241.28
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-01-01,242.7,242.02,241.67,241.38000000000002
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-02-01,242.75,242.07,241.72,241.43
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-03-01,242.79,242.17,241.84,241.58
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-04-01,242.73999999999998,242.23999999999998,241.97,241.76
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-05-01,242.85000000000002,242.44,242.23,242.06
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-06-01,242.57,242.14,241.91,241.73
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-07-01,242.03,241.5,241.22,240.99
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-08-01,241.57,241.09,240.85000000000002,240.64
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-09-01,241.55,241.10999999999999,240.88000000000002,240.69
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-10-01,241.9,241.39000000000001,241.13,240.91
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-11-01,242.46,241.9,241.60999999999999,241.36
Rond-Point [Nyons],BSS002BPYC,08915X1007/F,2025-12-01,242.67,241.96,241.58,241.28
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-15,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-16,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-17,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-18,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-19,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-20,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-21,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-22,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-23,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-24,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-25,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-26,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-27,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-28,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-29,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-30,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-01-31,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-01,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-02,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-03,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-04,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-05,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-06,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-07,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-08,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-09,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-10,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-11,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-12,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-13,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-14,107.66999999999999,107.54,107.43,107.36
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-15,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-16,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-17,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-18,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-19,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-20,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-21,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-22,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-23,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-24,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-25,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-26,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-27,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-02-28,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-01,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-02,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-03,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-04,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-05,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-06,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-07,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-08,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-09,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-10,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-11,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-12,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-13,107.9,107.64,107.33,107.3
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B",OUGC84-1754,OUGC84-1754,2025-03-14,107.9,107.64,107.33,107.3
